Link,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6309566/Landscape-in-the-style-of-shitao-1926,Landscape in the style of shitao,1926,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"489,015","617,704","1,008,916",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6309567/Lady-in-Indian-dress-1950,Lady in Indian dress,1950,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"772,130","1,029,506","931,703",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6309568/Journey-to-highway-Hengguan-,Journey to highway Hengguan,N/A,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"1,930,325","2,573,767",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6309593/Bird-on-branch-,Bird on branch,N/A,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"45,040","70,778",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6317256/Summer-on-California-Mountain-1967,Summer on California Mountain,1967,Works on Paper,"May 30, 2016",Christie's Hong Kong,30 Years: The Sale,"2,316,735","3,603,810","5,060,778",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367008/Recluse-amid-secluded-mountains-,Recluse amid secluded mountains,N/A,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"115,836","154,449","380,974",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367033/Red-foliage-in-verdant-mountains-1966,Red foliage in verdant mountains,1966,Paintings,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"257,415","386,122","319,194",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367034/Lotus-1953,Lotus,1953,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"193,061","257,415",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367039/Lotus-in-the-wind-1971,Lotus in the wind,1971,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"231,673","321,768","396,419",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367044/Lotus-,Lotus,N/A,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"77,224","102,966",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6367058/Poets-seeking-inspiration-by-the-stream-1948,Poets seeking inspiration by the stream,1948,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"360,381","514,830","581,757",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6320787/Parrot-on-the-Tree-,Parrot on the Tree,N/A,Works on Paper,"May 29, 2016",Bonhams Hong Kong,Fine Chinese and Southeast Asian Paintings,"10,300","15,450","12,875",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6320789/Lady-in-a-Bamboo-Grove-1935,Lady in a Bamboo Grove,1935,Works on Paper,"May 29, 2016",Bonhams Hong Kong,Fine Chinese and Southeast Asian Paintings,"32,188","45,063","88,517",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6320790/Blue-and-Green-Landscape-1943,Blue and Green Landscape,1943,Works on Paper,"May 29, 2016",Bonhams Hong Kong,Fine Chinese and Southeast Asian Paintings,"193,129","25,750",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6320791/Scenery-in-Carmel-1968,Scenery in Carmel,1968,Works on Paper,"May 29, 2016",Bonhams Hong Kong,Fine Chinese and Southeast Asian Paintings,"334,758","463,511",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6320792/Summer-Mountains-1969,Summer Mountains,1969,Works on Paper,"May 29, 2016",Bonhams Hong Kong,Fine Chinese and Southeast Asian Paintings,"103,002","154,503","267,806",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6322138/Flower/-Camellia-flower-1961,Flower/ Camellia flower,1961,Works on Paper,"May 29, 2016",Seoul Auction Seoul,19th Hong Kong Sale,"45,063","128,753","45,063",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6439394/Viewing-Waterfall-1934,Viewing Waterfall,1934,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","386,259","643,765",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6439395/Fishing-in-the-Stream-1968,Fishing in the Stream,1968,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","515,012","643,765",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6439396/Temple-in-the-Valley-,Temple in the Valley,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","257,506","386,259",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Xuming-6439408/Album-of-Birds-and-Flowers-Album-Leaves-,Album of Birds and Flowers Album Leaves,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","36,050","45,063",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6439409/Flora-,Flora,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","23,175","36,050",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Wu-Dongmai-6439621/Cymbidium-and-Bamboo;-Calligraphy-1961,Cymbidium and Bamboo; Calligraphy,1961,Works on Paper,"May 29, 2016",China Guardian Hong Kong,"China Guardian Hong Kong
 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","19,312","32,188",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6318307/Scholar-crossing-the-bridge-,Scholar crossing the bridge,N/A,Works on Paper,"May 28, 2016",Poly International Auction Hong Kong,The Beauty of Brushes - A Selection of Chinese Paintings and Calligraphy [2],"38,625","64,376","45,578",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6318442/Peony-,Peony,N/A,Works on Paper,"May 28, 2016",Poly International Auction Hong Kong,The Beauty of Brushes - A Selection of Chinese Paintings and Calligraphy [2],"32,188","38,625","37,982",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6318443/Flower-,Flower,N/A,Works on Paper,"May 28, 2016",Poly International Auction Hong Kong,The Beauty of Brushes - A Selection of Chinese Paintings and Calligraphy [2],"7,725","10,300",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6461502/Lotus-amongst-leaves;-Floral-still-life-1956,Lotus amongst leaves; Floral still life,1956,Works on Paper,"May 21, 2016",Selkirk Auctioneers & Appraisers				 St. Louis,Spring Gallery Auction,"40,000","60,000","24,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402814/Autumn-Mountain-1978,Autumn Mountain,1978,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Grand View: Chinese Painting Highlight - Modern","887,841","1,347,069","1,021,017",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402862/Hermit-Reading-1964,Hermit Reading,1964,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Grand View: Chinese Painting Highlight - Modern","183,691","336,767","457,697",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402876/Lotus-1973,Lotus,1973,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Grand View: Chinese Painting Highlight - Modern","1,224,608","1,836,912","2,640,562",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402941/Eight-character-Couplet-in-Running-Script-,Eight-character Couplet in Running Script,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Ode to Gallantry-Painting and Calligraphy by 
Celebrated Politicians, Scholars and Artists","22,961","38,269","33,447",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402942/Eight-character-Couplet-in-Running-Script-1948,Eight-character Couplet in Running Script,1948,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Ode to Gallantry-Painting and Calligraphy by 
Celebrated Politicians, Scholars and Artists","27,553","38,269","38,728",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402943/Seven-character-Couplet-in-Running-Script-1959,Seven-character Couplet in Running Script,1959,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Ode to Gallantry-Painting and Calligraphy by 
Celebrated Politicians, Scholars and Artists","22,961","38,269","40,488",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402944/Five-character-Couplet-in-Running-Script-,Five-character Couplet in Running Script,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Ode to Gallantry-Painting and Calligraphy by 
Celebrated Politicians, Scholars and Artists","18,369","27,553","52,811",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402945/Calligraphy-in-Running-Script-1976,Calligraphy in Running Script,1976,Works on Paper,"May 15, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Ode to Gallantry-Painting and Calligraphy by 
Celebrated Politicians, Scholars and Artists","122,460","183,691","140,829",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6413033/Hermit-1941,Hermit,1941,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Exquisite Selection of Fans,"4,592","7,653","126,746",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6399144/Sailing-along-1943,Sailing along,1943,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy (I)","4,592","7,653","66,894",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6399145/Seven-character-Couplet-in-Running-Script-,Seven-character Couplet in Running Script,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy (I)","4,592","7,653","44,009",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6399146/Mountain-and-Stream-,Mountain and Stream,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy (I)","4,592","7,653","61,613",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6399165/Bird-on-Cherrt-Branch-1946,Bird on Cherrt Branch,1946,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy (I)","4,592","7,653","114,424",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6399166/Ink-Lotus-,Ink Lotus,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy (I)","4,592","7,653","325,669",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402505/Inspired-by-Chuang-Tzu-1975,Inspired by Chuang-Tzu,1975,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","53,576","68,884","61,613",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402556/Hermit-Under-Pine-,Hermit Under Pine,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","397,997","551,073",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402568/Fishing-Alone-1949,Fishing Alone,1949,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","76,538","122,460",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402629/Lady-Making-Up-,Lady Making Up,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","76,538","122,460",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402630/Poet-at-Riverbank-1941,Poet at Riverbank,1941,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","122,460","183,691","140,829",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402640/Hermit-under-Pine-,Hermit under Pine,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","104,091","122,460",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402641/Wandering-in-Autumn-Mountain-1930,Wandering in Autumn Mountain,1930,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","183,691","275,536",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402642/Ink-Pine-1948,Ink Pine,1948,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","183,691","275,536","211,244",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6402643/Calligraphy-in-Seal-Script-,Calligraphy in Seal Script,N/A,Works on Paper,"May 14, 2016",China Guardian  Beijing,"China Guardian 2016 
Spring Auctions - Modern Chinese Painting and Calligraphy(II)","27,553","42,861",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6380189/Sailboats-in-river-,Sailboats in river,N/A,Works on Paper,"May 13, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part I),"153,077","229,615",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6380190/Scholar-grazing-cattle-,Scholar grazing cattle,N/A,Works on Paper,"May 13, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part I),"12,246","15,307","38,728",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6380191/Shrimp-1949,Shrimp,1949,Works on Paper,"May 13, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part I),"22,961","30,615","26,405",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6380193/Appreciating-plums-1960,Appreciating plums,1960,Works on Paper,"May 13, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part I),"30,615","45,923","56,332",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6380195/Scholar-on-cliff-1936,Scholar on cliff,1936,Works on Paper,"May 13, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part I),"38,269","48,984","80,977",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6288824/Scholar-under-a-Willow-Tree-,Scholar under a Willow Tree,N/A,Works on Paper,"May 11, 2016",Sotheby's London,Important Chinese Art,"43,312","72,187","54,140",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6273753/Lotus-,Lotus,N/A,Works on Paper,"May 06, 2016",Nagel Auktionen Stuttgart,Asiatische Kunst,N/A,N/A,N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6397732/Maiden-holding-fan-,Maiden holding fan,N/A,Works on Paper,"April 09, 2016",Xiling Yinshe Hangzhou,2016 Shaoxing Spring Auction,"12,375","18,563","30,243",Premium
